packet_id,send_time,receive_time,delay_ms
1183,1759785758.6371973,1759785758.8820913,244.894
1184,1759785758.639197,1759785758.8456814,206.484
1185,1759785758.6411972,1759785758.8405223,199.325
1186,1759785758.643197,1759785758.8975236,254.327
1187,1759785758.6451972,1759785758.8801017,234.904
1188,1759785758.6471972,1759785758.8864346,239.237
1189,1759785758.649197,1759785758.8062,157.003
1190,1759785758.6511972,1759785758.8648686,213.671
1191,1759785758.6531973,1759785758.8964515,243.254
1192,1759785758.6551971,1759785758.8311057,175.909
1193,1759785758.6571972,1759785758.8720417,214.845
1194,1759785758.659197,1759785758.8444333,185.236
1195,1759785758.6611972,1759785758.816618,155.421
1196,1759785758.6631973,1759785758.8927026,229.505
1197,1759785758.6651971,1759785758.8567996,191.602
1198,1759785758.6671972,1759785758.837216,170.019
1199,1759785758.669197,1759785758.886289,217.092
1200,1759785758.6711972,1759785758.9106128,239.416
1201,1759785758.6731973,1759785758.813773,140.576
1202,1759785758.6751971,1759785758.9105418,235.345
1203,1759785758.6771972,1759785758.9062586,229.061
1204,1759785758.679197,1759785758.8516223,172.425
1205,1759785758.6811972,1759785758.901997,220.8
1206,1759785758.6831973,1759785758.8654623,182.265
1207,1759785758.685197,1759785758.8816857,196.489
1208,1759785758.6871972,1759785758.838784,151.587
1209,1759785758.689197,1759785758.9216843,232.487
1210,1759785758.6911972,1759785758.9025292,211.332
1211,1759785758.6931973,1759785758.8964489,203.251
1212,1759785758.695197,1759785758.934015,238.818
1213,1759785758.6971972,1759785758.8884656,191.269
1214,1759785758.6991973,1759785758.8693573,170.16
1215,1759785758.7011971,1759785758.882737,181.54
1216,1759785758.7031972,1759785758.9482224,245.025
1217,1759785758.705197,1759785758.9336078,228.411
1218,1759785758.7071972,1759785758.9572744,250.077
1219,1759785758.7091973,1759785758.9714286,262.231
1220,1759785758.7111971,1759785758.9005864,189.389
1221,1759785758.7131972,1759785758.9506977,237.501
1222,1759785758.715197,1759785758.9188347,203.638
1223,1759785758.7171972,1759785758.9073887,190.191
1224,1759785758.7191973,1759785758.9018173,182.62
1225,1759785758.7211971,1759785758.9768713,255.674
1226,1759785758.7231972,1759785758.9305422,207.345
1227,1759785758.725197,1759785758.881877,156.68
1228,1759785758.7271972,1759785758.9284766,201.279
1229,1759785758.7291973,1759785758.9261355,196.938
1230,1759785758.731197,1759785758.9176042,186.407
1231,1759785758.7331972,1759785758.9555728,222.376
1232,1759785758.735197,1759785758.9613574,226.16
1233,1759785758.7371972,1759785758.952822,215.625
1234,1759785758.7391973,1759785758.9845898,245.393
1235,1759785758.741197,1759785758.9502351,209.038
1236,1759785758.7431972,1759785758.925167,181.97
1237,1759785758.745197,1759785758.9541087,208.912
1238,1759785758.7471972,1759785758.9854162,238.219
1239,1759785758.7491972,1759785758.991047,241.85
1240,1759785758.751197,1759785758.9391782,187.981
1241,1759785758.7531972,1759785758.9578748,204.678
1242,1759785758.7551973,1759785758.987474,232.277
1243,1759785758.7571971,1759785759.0011878,243.991
1244,1759785758.7591972,1759785759.0034826,244.285
1245,1759785758.761197,1759785759.021586,260.389
1246,1759785758.7631972,1759785758.9319136,168.716
1247,1759785758.7651973,1759785759.0068216,241.624
1248,1759785758.7671971,1759785759.004481,237.284
1249,1759785758.7691972,1759785758.9894614,220.264
1250,1759785758.771197,1759785758.9627666,191.57
1251,1759785758.7731972,1759785758.976651,203.454
1252,1759785758.7751973,1759785758.97182,196.623
1253,1759785758.7771971,1759785758.993584,216.387
1254,1759785758.7791972,1759785758.9704244,191.227
1255,1759785758.781197,1759785758.9263208,145.124
1256,1759785758.7831972,1759785758.9384673,155.27
1257,1759785758.7851973,1759785758.965517,180.32
1258,1759785758.787197,1759785759.0150836,227.886
1259,1759785758.7891972,1759785759.0092297,220.033
1260,1759785758.791197,1759785759.0179617,226.765
1261,1759785758.7931972,1759785758.952205,159.008
1262,1759785758.7951972,1759785758.9491537,153.957
1263,1759785758.797197,1759785759.0185757,221.378
1264,1759785758.7991972,1759785758.9966285,197.431
1265,1759785758.8011973,1759785758.9577084,156.511
1266,1759785758.8031971,1759785758.9969277,193.731
1267,1759785758.8051972,1759785758.978175,172.978
1268,1759785758.807197,1759785759.0332198,226.023
1269,1759785758.8091972,1759785759.0323026,223.105
1270,1759785758.8111973,1759785758.9853697,174.173
1271,1759785758.8131971,1759785758.9594698,146.273
1272,1759785758.8151972,1759785759.0161881,200.991
1273,1759785758.817197,1759785759.0398448,222.648
1274,1759785758.8191972,1759785759.000075,180.878
1275,1759785758.8211973,1759785759.0108106,189.613
1276,1759785758.8231971,1759785759.0354993,212.302
1277,1759785758.8251972,1759785759.0465026,221.305
1278,1759785758.827197,1759785759.0181859,190.989
1279,1759785758.8291972,1759785759.0758848,246.688
1280,1759785758.8311973,1759785758.979057,147.86
1281,1759785758.833197,1759785759.0499809,216.784
1282,1759785758.8351972,1759785758.9909594,155.762
1283,1759785758.837197,1759785759.0667632,229.566
1284,1759785758.8391972,1759785759.0042238,165.027
1285,1759785758.8411973,1759785759.078343,237.146
1286,1759785758.843197,1759785759.0375872,194.39
1287,1759785758.8451972,1759785759.0923128,247.116
1288,1759785758.847197,1759785759.0389555,191.758
1289,1759785758.8491971,1759785759.0943727,245.176
1290,1759785758.8511972,1759785759.094393,243.196
1291,1759785758.853197,1759785759.023158,169.961
1292,1759785758.8551972,1759785759.0293684,174.171
1293,1759785758.8571973,1759785759.028007,170.81
1294,1759785758.8591971,1759785759.105254,246.057
1295,1759785758.8611972,1759785759.1067007,245.503
1296,1759785758.863197,1759785759.0361226,172.926
1297,1759785758.8651972,1759785759.0193965,154.199
1298,1759785758.8671973,1759785759.1265316,259.334
1299,1759785758.8691971,1759785759.0843449,215.148
1300,1759785758.8711972,1759785759.032638,161.441
1301,1759785758.873197,1759785759.0379045,164.708
1302,1759785758.8751972,1759785759.0651898,189.993
1303,1759785758.8771973,1759785759.1131165,235.919
1304,1759785758.8791971,1759785759.0471714,167.974
1305,1759785758.8811972,1759785759.0821753,200.978
1306,1759785758.883197,1759785759.073186,189.989
1307,1759785758.8851972,1759785759.0777519,192.555
1308,1759785758.8871973,1759785759.0670514,179.854
1309,1759785758.889197,1759785759.0825572,193.36
1310,1759785758.8911972,1759785759.047713,156.516
1311,1759785758.893197,1759785759.047327,154.13
1312,1759785758.8951972,1759785759.0834513,188.254
1313,1759785758.8971972,1759785759.1211963,223.999
1314,1759785758.899197,1759785759.0763142,177.117
1315,1759785758.9011972,1759785759.1154513,214.254
1316,1759785758.9031973,1759785759.0738032,170.606
1317,1759785758.9051971,1759785759.1413212,236.124
1318,1759785758.9071972,1759785759.0808814,173.684
1319,1759785758.909197,1759785759.1471992,238.002
1320,1759785758.9111972,1759785759.068813,157.616
1321,1759785758.9131973,1759785759.1196847,206.487
1322,1759785758.9151971,1759785759.0734594,158.262
1323,1759785758.9171972,1759785759.0801942,162.997
1324,1759785758.919197,1759785759.08704,167.843
1325,1759785758.9211972,1759785759.084225,163.028
1326,1759785758.9231973,1759785759.099062,175.865
1327,1759785758.9251971,1759785759.1529834,227.786
1328,1759785758.9271972,1759785759.109086,181.889
1329,1759785758.929197,1759785759.173833,244.636
1330,1759785758.9311972,1759785759.1588926,227.696
1331,1759785758.9331973,1759785759.138581,205.384
1332,1759785758.935197,1759785759.123702,188.505
1333,1759785758.9371972,1759785759.136066,198.869
1334,1759785758.939197,1759785759.1635225,224.325
1335,1759785758.9411972,1759785759.1912403,250.043
1336,1759785758.9431973,1759785759.1663146,223.117
1337,1759785758.945197,1759785759.103742,158.545
1338,1759785758.9471972,1759785759.1767464,229.549
1339,1759785758.9491973,1759785759.17661,227.413
1340,1759785758.9511971,1759785759.118837,167.64
1341,1759785758.9531972,1759785759.1288545,175.657
1342,1759785758.955197,1759785759.1893148,234.118
1343,1759785758.9571972,1759785759.1288447,171.648
1344,1759785758.9591973,1759785759.177405,218.208
1345,1759785758.9611971,1759785759.21794,256.743
1346,1759785758.9631972,1759785759.1803236,217.126
1347,1759785758.965197,1759785759.1249382,159.741
1348,1759785758.9671972,1759785759.1783793,211.182
1349,1759785758.9691973,1759785759.221304,252.107
1350,1759785758.9711971,1759785759.2082376,237.041
1351,1759785758.9731972,1759785759.132213,159.016
1352,1759785758.975197,1759785759.1408815,165.685
1353,1759785758.9771972,1759785759.2115183,234.321
1354,1759785758.9791973,1759785759.2050953,225.898
1355,1759785758.981197,1759785759.1526363,171.439
1356,1759785758.9831972,1759785759.2178652,234.668
1357,1759785758.985197,1759785759.1563282,171.131
1358,1759785758.9871972,1759785759.1603694,173.172
1359,1759785758.9891973,1759785759.2124605,223.263
1360,1759785758.991197,1759785759.208345,217.148
1361,1759785758.9931972,1759785759.2139008,220.704
1362,1759785758.995197,1759785759.210091,214.894
1363,1759785758.9971972,1759785759.1874413,190.244
1364,1759785758.9991972,1759785759.203569,204.372
1365,1759785759.001197,1759785759.2123096,211.112
1366,1759785759.0031972,1759785759.2349591,231.762
1367,1759785759.0051973,1759785759.1932693,188.072
1368,1759785759.0071971,1759785759.1788497,171.652
1369,1759785759.0091972,1759785759.212348,203.151
1370,1759785759.011197,1759785759.1809072,169.71
1371,1759785759.0131972,1759785759.2762468,263.05
1372,1759785759.0151973,1759785759.2183623,203.165
1373,1759785759.0171971,1759785759.1785448,161.348
1374,1759785759.0191972,1759785759.184833,165.636
1375,1759785759.021197,1759785759.2580194,236.822
1376,1759785759.0231972,1759785759.2512035,228.006
1377,1759785759.0251973,1759785759.2338355,208.638
1378,1759785759.0271971,1759785759.1885033,161.306
1379,1759785759.0291972,1759785759.2669826,237.785
1380,1759785759.031197,1759785759.2808354,249.638
1381,1759785759.0331972,1759785759.1983035,165.106
1382,1759785759.0351973,1759785759.1941266,158.929
1383,1759785759.037197,1759785759.2751672,237.97
1384,1759785759.0391972,1759785759.2725163,233.319
1385,1759785759.041197,1759785759.254321,213.124
1386,1759785759.0431972,1759785759.183382,140.185
1387,1759785759.0451972,1759785759.2422378,197.041
1388,1759785759.047197,1759785759.300167,252.97
1389,1759785759.0491972,1759785759.279305,230.108
1390,1759785759.0511973,1759785759.2303078,179.111
1391,1759785759.0531971,1759785759.2968671,243.67
1392,1759785759.0551972,1759785759.2563035,201.106
1393,1759785759.057197,1759785759.281017,223.82
1394,1759785759.0591972,1759785759.2392015,180.004
1395,1759785759.0611973,1759785759.296418,235.221
1396,1759785759.0631971,1759785759.3260477,262.851
1397,1759785759.0651972,1759785759.2915418,226.345
1398,1759785759.067197,1759785759.2113318,144.135
1399,1759785759.0691972,1759785759.2949386,225.741
1400,1759785759.0711973,1759785759.2809207,209.724
1401,1759785759.0731971,1759785759.3096106,236.413
1402,1759785759.0751972,1759785759.233243,158.046
1403,1759785759.077197,1759785759.281,203.803
1404,1759785759.0791972,1759785759.2618825,182.685
1405,1759785759.0811973,1759785759.2343895,153.192
1406,1759785759.083197,1759785759.3349319,251.735
1407,1759785759.0851972,1759785759.2920382,206.841
1408,1759785759.087197,1759785759.3016915,214.494
1409,1759785759.0891972,1759785759.338736,249.539
1410,1759785759.0911973,1759785759.2776966,186.499
1411,1759785759.093197,1759785759.2989573,205.76
1412,1759785759.0951972,1759785759.251199,156.002
1413,1759785759.097197,1759785759.3393044,242.107
1414,1759785759.0991971,1759785759.2767694,177.572
1415,1759785759.1011972,1759785759.3263597,225.162
1416,1759785759.103197,1759785759.2981222,194.925
1417,1759785759.1051972,1759785759.2761672,170.97
1418,1759785759.1071973,1759785759.2935603,186.363
1419,1759785759.1091971,1759785759.261975,152.778
1420,1759785759.1111972,1759785759.3487122,237.515
1421,1759785759.113197,1759785759.3541672,240.97
1422,1759785759.1151972,1759785759.27653,161.333
1423,1759785759.1171973,1759785759.296175,178.978
1424,1759785759.1191971,1759785759.3610003,241.803
1425,1759785759.1211972,1759785759.3070526,185.855
1426,1759785759.123197,1759785759.275404,152.207
1427,1759785759.1251972,1759785759.3026197,177.423
1428,1759785759.1271973,1759785759.380051,252.854
1429,1759785759.1291971,1759785759.3322413,203.044
1430,1759785759.1311972,1759785759.3440137,212.816
1431,1759785759.133197,1759785759.3398886,206.692
1432,1759785759.1351972,1759785759.3021913,166.994
1433,1759785759.1371973,1759785759.3362012,199.004
1434,1759785759.139197,1759785759.3219352,182.738
1435,1759785759.1411972,1759785759.3638585,222.661
1436,1759785759.143197,1759785759.304836,161.639
1437,1759785759.1451972,1759785759.3670328,221.836
1438,1759785759.1471972,1759785759.3864243,239.227
1439,1759785759.149197,1759785759.3838773,234.68
1440,1759785759.1511972,1759785759.3085074,157.31
1441,1759785759.1531973,1759785759.3613887,208.191
1442,1759785759.1551971,1759785759.3895082,234.311
1443,1759785759.1571972,1759785759.360059,202.862
1444,1759785759.159197,1759785759.3321984,173.001
1445,1759785759.1611972,1759785759.3952491,234.052
1446,1759785759.1631973,1759785759.3901658,226.968
1447,1759785759.1651971,1759785759.3727224,207.525
1448,1759785759.1671972,1759785759.4187012,251.504
1449,1759785759.169197,1759785759.3985908,229.394
1450,1759785759.1711972,1759785759.4331279,261.931
1451,1759785759.1731973,1759785759.3471563,173.959
1452,1759785759.1751971,1759785759.3419495,166.752
1453,1759785759.1771972,1759785759.4031389,225.942
1454,1759785759.179197,1759785759.4219398,242.743
1455,1759785759.1811972,1759785759.380922,199.725
1456,1759785759.1831973,1759785759.3462558,163.059
1457,1759785759.185197,1759785759.4280708,242.874
1458,1759785759.1871972,1759785759.4334111,246.214
1459,1759785759.189197,1759785759.3903391,201.142
1460,1759785759.1911972,1759785759.3774009,186.204
1461,1759785759.1931973,1759785759.3398755,146.678
1462,1759785759.195197,1759785759.4112964,216.099
1463,1759785759.1971972,1759785759.43326,236.063
1464,1759785759.1991973,1759785759.42217,222.973
1465,1759785759.2011971,1759785759.4076505,206.453
1466,1759785759.2031972,1759785759.4077744,204.577
1467,1759785759.205197,1759785759.441525,236.328
1468,1759785759.2071972,1759785759.3481946,140.998
1469,1759785759.2091973,1759785759.403506,194.309
1470,1759785759.2111971,1759785759.3988862,187.689
1471,1759785759.2131972,1759785759.4429362,229.739
1472,1759785759.215197,1759785759.4378173,222.62
1473,1759785759.2171972,1759785759.409502,192.305
1474,1759785759.2191973,1759785759.4337363,214.539
1475,1759785759.2211971,1759785759.4037805,182.583
1476,1759785759.2231972,1759785759.3943431,171.146
1477,1759785759.225197,1759785759.4160597,190.863
1478,1759785759.2271972,1759785759.3888783,161.681
1479,1759785759.2291973,1759785759.3929882,163.791
1480,1759785759.231197,1759785759.435137,203.94
1481,1759785759.2331972,1759785759.4362326,203.035
1482,1759785759.235197,1759785759.3967812,161.584
1483,1759785759.2371972,1759785759.4655416,228.344
1484,1759785759.2391973,1759785759.4168422,177.645
1485,1759785759.241197,1759785759.4811869,239.99
1486,1759785759.2431972,1759785759.4568605,213.663
1487,1759785759.245197,1759785759.445413,200.216
1488,1759785759.2471972,1759785759.4857337,238.537
1489,1759785759.2491972,1759785759.5101426,260.945
1490,1759785759.251197,1759785759.4202182,169.021
1491,1759785759.2531972,1759785759.466513,213.316
1492,1759785759.2551973,1759785759.4176028,162.406
1493,1759785759.2571971,1759785759.4260526,168.856
1494,1759785759.2591972,1759785759.476478,217.281
1495,1759785759.261197,1759785759.450049,188.852
1496,1759785759.2631972,1759785759.4508924,187.695
1497,1759785759.2651973,1759785759.508587,243.39
1498,1759785759.2671971,1759785759.4359825,168.785
1499,1759785759.2691972,1759785759.437915,168.718
1500,1759785759.271197,1759785759.4620407,190.844
1501,1759785759.2731972,1759785759.510102,236.905
1502,1759785759.2751973,1759785759.4637356,188.538
1503,1759785759.2771971,1759785759.4466298,169.433
1504,1759785759.2791972,1759785759.5311966,251.999
1505,1759785759.281197,1759785759.4208686,139.671
1506,1759785759.2831972,1759785759.5289478,245.751
1507,1759785759.2851973,1759785759.4880779,202.881
1508,1759785759.287197,1759785759.5288804,241.683
1509,1759785759.2891972,1759785759.4485743,159.377
1510,1759785759.291197,1759785759.4598782,168.681
1511,1759785759.2931972,1759785759.5297794,236.582
1512,1759785759.2951972,1759785759.446121,150.924
1513,1759785759.297197,1759785759.5394738,242.277
1514,1759785759.2991972,1759785759.4882488,189.052
1515,1759785759.3011973,1759785759.495995,194.798
1516,1759785759.3031971,1759785759.5142992,211.102
1517,1759785759.3051972,1759785759.520582,215.385
1518,1759785759.307197,1759785759.4513657,144.169
1519,1759785759.3091972,1759785759.5332794,224.082
1520,1759785759.3111973,1759785759.5053535,194.156
1521,1759785759.3131971,1759785759.5317595,218.562
1522,1759785759.3151972,1759785759.5443382,229.141
1523,1759785759.317197,1759785759.5526967,235.5
1524,1759785759.3191972,1759785759.5263681,207.171
1525,1759785759.3211973,1759785759.5092487,188.051
1526,1759785759.3231971,1759785759.4844432,161.246
1527,1759785759.3251972,1759785759.4947116,169.514
1528,1759785759.327197,1759785759.5418818,214.685
1529,1759785759.3291972,1759785759.5294113,200.214
1530,1759785759.3311973,1759785759.506234,175.037
1531,1759785759.333197,1759785759.5702631,237.066
1532,1759785759.3351972,1759785759.540926,205.729
1533,1759785759.337197,1759785759.5347493,197.552
1534,1759785759.3391972,1759785759.5093799,170.183
1535,1759785759.3411973,1759785759.569089,227.892
1536,1759785759.343197,1759785759.60015,256.953
1537,1759785759.3451972,1759785759.6085634,263.366
1538,1759785759.347197,1759785759.5807207,233.523
1539,1759785759.3491971,1759785759.5220213,172.824
1540,1759785759.3511972,1759785759.5727248,221.528
1541,1759785759.353197,1759785759.5282004,175.003
1542,1759785759.3551972,1759785759.576912,221.715
1543,1759785759.3571973,1759785759.5736995,216.502
1544,1759785759.3591971,1759785759.4947422,135.545
1545,1759785759.3611972,1759785759.5098825,148.685
1546,1759785759.363197,1759785759.5891926,225.996
1547,1759785759.3651972,1759785759.5987139,233.517
1548,1759785759.3671973,1759785759.6178434,250.646
1549,1759785759.3691971,1759785759.5147142,145.517
1550,1759785759.3711972,1759785759.5481617,176.965
1551,1759785759.373197,1759785759.5666807,193.484
1552,1759785759.3751972,1759785759.5378673,162.67
1553,1759785759.3771973,1759785759.5649915,187.794
1554,1759785759.3791971,1759785759.6152189,236.022
1555,1759785759.3811972,1759785759.616742,235.545
1556,1759785759.383197,1759785759.6203299,237.133
1557,1759785759.3851972,1759785759.6072783,222.081
1558,1759785759.3871973,1759785759.5582776,171.08
1559,1759785759.389197,1759785759.6297386,240.541
1560,1759785759.3911972,1759785759.623337,232.14
1561,1759785759.393197,1759785759.5582678,165.071
1562,1759785759.3951972,1759785759.6103084,215.111
1563,1759785759.3971972,1759785759.6091516,211.954
1564,1759785759.399197,1759785759.630627,231.43
1565,1759785759.4011972,1759785759.609148,207.951
1566,1759785759.4031973,1759785759.6221917,218.994
1567,1759785759.4051971,1759785759.597916,192.719
1568,1759785759.4071972,1759785759.580107,172.91
1569,1759785759.409197,1759785759.5911336,181.936
1570,1759785759.4111972,1759785759.6426795,231.482
1571,1759785759.4131973,1759785759.6092951,196.098
1572,1759785759.4151971,1759785759.6089969,193.8
1573,1759785759.4171972,1759785759.639593,222.396
1574,1759785759.419197,1759785759.6417735,222.576
1575,1759785759.4211972,1759785759.6310806,209.883
1576,1759785759.4231973,1759785759.6352293,212.032
1577,1759785759.4251971,1759785759.6331139,207.917
1578,1759785759.4271972,1759785759.6113315,184.134
1579,1759785759.429197,1759785759.6715558,242.359
1580,1759785759.4311972,1759785759.6689878,237.79
1581,1759785759.4331973,1759785759.6035802,170.383
1582,1759785759.435197,1759785759.6172621,182.065
1583,1759785759.4371972,1759785759.6806967,243.5
1584,1759785759.439197,1759785759.667415,228.218
1585,1759785759.4411972,1759785759.6861038,244.907
1586,1759785759.4431973,1759785759.6499157,206.718
1587,1759785759.445197,1759785759.6699438,224.747
1588,1759785759.4471972,1759785759.6816683,234.471
1589,1759785759.4491973,1759785759.673905,224.708
1590,1759785759.4511971,1759785759.6348472,183.65
1591,1759785759.4531972,1759785759.6178038,164.606
1592,1759785759.455197,1759785759.6921859,236.989
1593,1759785759.4571972,1759785759.631099,173.902
1594,1759785759.4591973,1759785759.6991606,239.963
1595,1759785759.4611971,1759785759.6860766,224.879
1596,1759785759.4631972,1759785759.6965327,233.336
1597,1759785759.465197,1759785759.641857,176.66
1598,1759785759.4671972,1759785759.6820672,214.87
1599,1759785759.4691973,1759785759.686431,217.234
1600,1759785759.4711971,1759785759.6421278,170.931
1601,1759785759.4731972,1759785759.6523745,179.177
1602,1759785759.475197,1759785759.6368034,161.606
1603,1759785759.4771972,1759785759.6463487,169.152
1604,1759785759.4791973,1759785759.689284,210.087
1605,1759785759.481197,1759785759.6560235,174.826
1606,1759785759.4831972,1759785759.711155,227.958
1607,1759785759.485197,1759785759.695451,210.254
1608,1759785759.4871972,1759785759.6399744,152.777
1609,1759785759.4891973,1759785759.686442,197.245
1610,1759785759.491197,1759785759.7021253,210.928
1611,1759785759.4931972,1759785759.6963568,203.16
1612,1759785759.495197,1759785759.7288299,233.633
1613,1759785759.4971972,1759785759.6713479,174.151
1614,1759785759.4991972,1759785759.7180324,218.835
1615,1759785759.501197,1759785759.6626573,161.46
1616,1759785759.5031972,1759785759.659461,156.264
1617,1759785759.5051973,1759785759.7264736,221.276
1618,1759785759.5071971,1759785759.6927903,185.593
1619,1759785759.5091972,1759785759.676391,167.194
1620,1759785759.511197,1759785759.6966982,185.501
1621,1759785759.5131972,1759785759.7074142,194.217
1622,1759785759.5151973,1759785759.7641947,248.998
1623,1759785759.5171971,1759785759.6700025,152.805
1624,1759785759.5191972,1759785759.7392066,220.009
1625,1759785759.521197,1759785759.7559953,234.798
1626,1759785759.5231972,1759785759.7596674,236.47
1627,1759785759.5251973,1759785759.7145433,189.346
1628,1759785759.5271971,1759785759.6923602,165.163
1629,1759785759.5291972,1759785759.7295566,200.359
1630,1759785759.531197,1759785759.7565084,225.311
1631,1759785759.5331972,1759785759.7149007,181.703
1632,1759785759.5351973,1759785759.773985,238.788
1633,1759785759.537197,1759785759.745485,208.288
1634,1759785759.5391972,1759785759.7401576,200.96
1635,1759785759.541197,1759785759.7807143,239.517
1636,1759785759.5431972,1759785759.7695835,226.386
1637,1759785759.5451972,1759785759.7421823,196.985
1638,1759785759.547197,1759785759.7748606,227.663
1639,1759785759.5491972,1759785759.748818,199.621
1640,1759785759.5511973,1759785759.754432,203.235
1641,1759785759.5531971,1759785759.7307978,177.601
1642,1759785759.5551972,1759785759.7945986,239.401
1643,1759785759.557197,1759785759.7810757,223.879
1644,1759785759.5591972,1759785759.7868354,227.638
1645,1759785759.5611973,1759785759.7091684,147.971
1646,1759785759.5631971,1759785759.7339282,170.731
1647,1759785759.5651972,1759785759.7657778,200.581
1648,1759785759.567197,1759785759.7880845,220.887
1649,1759785759.5691972,1759785759.7526717,183.474
1650,1759785759.5711973,1759785759.776033,204.836
1651,1759785759.5731971,1759785759.8074102,234.213
1652,1759785759.5751972,1759785759.731254,156.057
1653,1759785759.577197,1759785759.7745502,197.353
1654,1759785759.5791972,1759785759.8000646,220.867
1655,1759785759.5811973,1759785759.7775452,196.348
1656,1759785759.583197,1759785759.7375941,154.397
1657,1759785759.5851972,1759785759.746644,161.447
1658,1759785759.587197,1759785759.7716005,184.403
1659,1759785759.5891972,1759785759.7653205,176.123
1660,1759785759.5911973,1759785759.783026,191.829
1661,1759785759.593197,1759785759.7988179,205.621
1662,1759785759.5951972,1759785759.7904444,195.247
1663,1759785759.597197,1759785759.7943375,197.14
1664,1759785759.5991971,1759785759.8504193,251.222
1665,1759785759.6011972,1759785759.8091455,207.948
1666,1759785759.603197,1759785759.781403,178.206
1667,1759785759.6051972,1759785759.8125374,207.34
1668,1759785759.6071973,1759785759.7887406,181.543
1669,1759785759.6091971,1759785759.8531952,243.998
1670,1759785759.6111972,1759785759.8043864,193.189
1671,1759785759.613197,1759785759.7925448,179.348
1672,1759785759.6151972,1759785759.7567775,141.58
1673,1759785759.6171973,1759785759.8509917,233.795
1674,1759785759.6191971,1759785759.8534753,234.278
1675,1759785759.6211972,1759785759.822216,201.019
1676,1759785759.623197,1759785759.832466,209.269
1677,1759785759.6251972,1759785759.8619103,236.713
1678,1759785759.6271973,1759785759.8064625,179.265
1679,1759785759.6291971,1759785759.828631,199.434
1680,1759785759.6311972,1759785759.812107,180.91
1681,1759785759.633197,1759785759.8131652,179.968
1682,1759785759.6351972,1759785759.832251,197.054
1683,1759785759.6371973,1759785759.8335512,196.354
1684,1759785759.639197,1759785759.866634,227.437
1685,1759785759.6411972,1759785759.8614414,220.244
1686,1759785759.643197,1759785759.8119519,168.755
1687,1759785759.6451972,1759785759.850269,205.072
1688,1759785759.6471972,1759785759.88273,235.533
1689,1759785759.649197,1759785759.870878,221.681
1690,1759785759.6511972,1759785759.811059,159.862
1691,1759785759.6531973,1759785759.8773499,224.153
1692,1759785759.6551971,1759785759.7959206,140.724
1693,1759785759.6571972,1759785759.8493598,192.162
1694,1759785759.659197,1759785759.8399324,180.735
1695,1759785759.6611972,1759785759.8581321,196.935
1696,1759785759.6631973,1759785759.8917458,228.548
1697,1759785759.6651971,1759785759.8756547,210.458
1698,1759785759.6671972,1759785759.852165,184.968
1699,1759785759.669197,1759785759.8266466,157.45
1700,1759785759.6711972,1759785759.8425815,171.384
1701,1759785759.6731973,1759785759.8354373,162.24
1702,1759785759.6751971,1759785759.9237642,248.567
1703,1759785759.6771972,1759785759.8574622,180.265
1704,1759785759.679197,1759785759.892051,212.854
1705,1759785759.6811972,1759785759.9028673,221.67
1706,1759785759.6831973,1759785759.8917239,208.527
1707,1759785759.685197,1759785759.8674247,182.228
1708,1759785759.6871972,1759785759.872064,184.867
1709,1759785759.689197,1759785759.8419642,152.767
1710,1759785759.6911972,1759785759.9152489,224.052
1711,1759785759.6931973,1759785759.9084175,215.22
1712,1759785759.695197,1759785759.878041,182.844
1713,1759785759.6971972,1759785759.9076583,210.461
1714,1759785759.6991973,1759785759.9070973,207.9
1715,1759785759.7011971,1759785759.8650765,163.879
1716,1759785759.7031972,1759785759.8787854,175.588
1717,1759785759.705197,1759785759.9149365,209.739
1718,1759785759.7071972,1759785759.939727,232.53
1719,1759785759.7091973,1759785759.9626276,253.43
1720,1759785759.7111971,1759785759.8607256,149.529
1721,1759785759.7131972,1759785759.8663466,153.149
1722,1759785759.715197,1759785759.8807745,165.577
1723,1759785759.7171972,1759785759.9171073,199.91
1724,1759785759.7191973,1759785759.9063184,187.121
1725,1759785759.7211971,1759785759.9269345,205.737
1726,1759785759.7231972,1759785759.8973725,174.175
1727,1759785759.725197,1759785759.9676108,242.414
1728,1759785759.7271972,1759785759.8978715,170.674
1729,1759785759.7291973,1759785759.895104,165.907
1730,1759785759.731197,1759785759.9133031,182.106
1731,1759785759.7331972,1759785759.9276671,194.47
1732,1759785759.735197,1759785759.946134,210.937
1733,1759785759.7371972,1759785759.963054,225.857
1734,1759785759.7391973,1759785759.9657013,226.504
1735,1759785759.741197,1759785759.9251633,183.966
1736,1759785759.7431972,1759785759.9967692,253.572
1737,1759785759.745197,1759785759.9238865,178.689
1738,1759785759.7471972,1759785759.9281433,180.946
1739,1759785759.7491972,1759785760.002155,252.958
1740,1759785759.751197,1759785759.9380608,186.864
1741,1759785759.7531972,1759785759.9131851,159.988
1742,1759785759.7551973,1759785759.928448,173.251
1743,1759785759.7571971,1759785759.9410992,183.902
1744,1759785759.7591972,1759785759.9552944,196.097
1745,1759785759.761197,1759785759.987467,226.27
1746,1759785759.7631972,1759785759.907854,144.657
1747,1759785759.7651973,1759785759.9766946,211.497
1748,1759785759.7671971,1759785759.9706461,203.449
1749,1759785759.7691972,1759785759.9217436,152.546
1750,1759785759.771197,1759785760.0026627,231.466
1751,1759785759.7731972,1759785759.9634528,190.256
1752,1759785759.7751973,1759785759.92541,150.213
1753,1759785759.7771971,1759785759.9995167,222.32
